cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,paid
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJT9nr3DsQu,"Mas Tim thanks jg utk kamu, sudah menginspirasi sejak tahun lalu",1 hari yang lalu,@pejuangkripto4320,UCCF3mweMJPuWHt8MB9eXYVQ,1,,https://yt3.ggpht.com/ytc/AIdro_m_WRWmG3RkXk2LuVjVoP1Ls5ZZ5cz3HVdeED5SdeVk_w=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.759351,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTABkhr6MX,Mantaaapp broo Tim kau panutan ku..,1 hari yang lalu,@toffiqjeffer5119,UC2Ikh3YpiuI_BfzRsI3UiHg,0,,https://yt3.ggpht.com/E9U7m9fSmbX-kyciKQZu0pX_sUiyu-rB8UbCNMlyiXhMy5AxCiegfpKtKgrZs4qPEDKxiCYX=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.761351,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTAjGcos7u,"ambisinya keren bro, terima kasih, semangat terus lakukan yang terbaik dan semoga selalu dimudahkan agar segera terwujud, GBU",1 hari yang lalu,@vikarekber,UCo88e16N8a0ZnhC7sEC8Rew,1,,https://yt3.ggpht.com/J19A_uThv2APgJcnImgJFXMT1O_m0YghRNRgupfi9XJsQgBWWnPpJBLLji1Pj_mjnwXsuyodbbE=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.764352,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTB24jf5nX,Panutan,1 hari yang lalu,@rizkiyonadha9480,UC_cZqPXaRH7Qyccyt-kFxnQ,3,,https://yt3.ggpht.com/ytc/AIdro_l8jS3ALGUEKeE2rZlwpzOwNrVNTi9PG2u_4NKbDABqefA=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.767357,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTBEcR0r-_,"gas bg, info gaji 2 juta perbulan harus punya tabungan brapa bos timoty? dan saya mau punya skill untuk  nambah penghasilan tapi bingung, saran dong boss🙏 umur saya 18 tahun bos timoty",1 hari yang lalu,@scomingsoon,UC1zdIM0_1FtG2TY4DMO0hJQ,2,,https://yt3.ggpht.com/Shb_nxwWIS1IqInLh5yubPej_EIp0vEfOnax_GU3b1Q7BBU2ad0wTb9nRnF7_butOWRTQcJ99w=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.770353,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTBNxBSOFn,🙂Halo bro Timothy,1 hari yang lalu,@WibuTeknik,UCP8jK7WVhpK2GHIZWuJmITA,1,,https://yt3.ggpht.com/ytc/AIdro_m1DV2TxBGXHGA-mLZpinAVe62bUvmkZyb53bkmH_PX_w=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.773452,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTBeYRBDLO,Makin gede SM pemain tiktok 😢 gmn cara nyadarin org org,1 hari yang lalu,@asepjaya1830,UCHzIyAri7ZTP26rPtmG1GXw,0,,https://yt3.ggpht.com/ytc/AIdro_m7kLNt-u7echg1oJ8vw_ta43U0OOpzvwzaAq2oADg=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.775476,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTBtyKZgn9,Oo,1 hari yang lalu,@BStarBayu,UCQRjDB5IFfPzu7ZVVcQBOHw,0,,https://yt3.ggpht.com/Q1YVSqXLhEXpQR6DWbDJdM6VKmzclJfxuiAx_iyREdDS5_5Xf-0srOsBeOHgr5iXOJDdi0w-OQ=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.777546,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTC-chfGlq,Daging semua obrolan kali ini.,1 hari yang lalu,@iiihhh7755,UC5gXFhGwSfz9e4x70EMZDVA,0,,https://yt3.ggpht.com/UqhC57dHZjrV8bkiSAkRF9UG4zdehUgVtsGLU5kHrU0ILwCgQvO4bsb4-qeNiZZkcOEkMk9TlA=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.780561,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTC55B44Fi,"Seneng kalo simak pembahasan Lo sama Om Ded.

Jadi gaperlu pake nada tinggi + bahasa kasar, karena kawan bicaranya sama-sama cerdas. Jadi ga perlu banyak jelasin panjang lebar dari bawah, udah yg ngalirrr pembahasannya konsisten naik dan bisa di break down, terstruktur dan daging semua isinya.

Pembahasan Timothy dan om Ded ini emang cuma untuk kalangan IQ tinggi + SQ + EQ = jadilah bijaksana. Thank you Tim, selalu dapet energi baik dari ilmu yg Lo bagi. Thank you udah jadi berkat buat sesama",1 hari yang lalu,@mayangtrii,UCZ4h1SWG8rejluOx1ZAxxkA,2,,https://yt3.ggpht.com/bC2Kqqm4HKyomyW0RSz8vCzctp0P6R0MuPr4N3wqELwNPOzjmonN3eXI3f4fZbnr32PLi9oNXA=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.783537,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTCBGXPcW9,Thanks bro tim 🎉,1 hari yang lalu,@anandarudwiputra2826,UCo5dWSjdNR-JA7FtTozaFhg,0,,https://yt3.ggpht.com/ytc/AIdro_nvPCRapC0sQWc3d7f0CCfy47cY3IccXP0RAlxC_w=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.786458,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTCFvQw93q,🐐,1 hari yang lalu,@Junxsol,UCaRGPpyanXfI68MNVrsE51g,0,,https://yt3.ggpht.com/u6ZjYAs6aWxLmUE4t4Yy6Ew59dmfjZUVIzgYtp9aEiSVcUito8vZo5tNfE7nDe8-B7mIVuBRx-k=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.789136,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTCJnRZPBV,🐐,1 hari yang lalu,@Junxsol,UCaRGPpyanXfI68MNVrsE51g,0,,https://yt3.ggpht.com/u6ZjYAs6aWxLmUE4t4Yy6Ew59dmfjZUVIzgYtp9aEiSVcUito8vZo5tNfE7nDe8-B7mIVuBRx-k=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.79223,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTCas71u1D,"kata abang pada waktu ke 39:33:34 masalah pada gurunya kan ya? saran aja daripada cari guru yang ngerti/bener lebih baik ciptain buat dia menjadi guru aja gitu dari orang orang yang pernah ngalamin putus sekolah karena kurang mampu atau tekanan dari pihak orang tua atau yang pernah mengikuti volunteer yang tanpa dibayar karena kalo mencari yang orang  sudah jadi guru  itu susah karena ada beberapa yang menjadi guru karena faktor ingin menjadi pns lah, gaji selalu naik,membanggakan orang tua bukan real ingin bener bener mengedukasi anak anak
saran aja sih😅🙏",1 hari yang lalu,@gedesuwantara5523,UCqTkyEVaJ_JSiCrlPk607WA,3,,https://yt3.ggpht.com/ytc/AIdro_n-QCOoinCzxeQB5u2EC2LPHJ__8DNE_W8gobYPh2kCew=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.794231,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTCilm0sr9,Jualan kelas masi lancar nggak ncek duitnya?,1 hari yang lalu,@prastyawanWan,UCWwqb4zZqTM3lfpyrQmhaiw,0,,https://yt3.ggpht.com/X6_SbmVeeeWdVr1CN5j8m2H04v223oGhP_dXPfdIYN3uj4_kqqYLCffWd2kQmfKHESdBEK5KFQ=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.797148,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTDNAC4bi3,Hadir,1 hari yang lalu,@RChannelst,UCr20_nbt1hmmzrt94XdNpLA,0,,https://yt3.ggpht.com/a-QM_JnBcQyRBJkA1AECTA9tYintA4r9Lcz5qB3npCB9R5E9g2y8fmsGlhul9yCLctSKen4Bug=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.799144,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTDNphExL9,Menyala 🔥🔥,1 hari yang lalu,@famandfunn,UCeWC6Boz4CzAayLeYx5_Igg,1,,https://yt3.ggpht.com/in1cs_e3PsZyCYrjMWN6wK4qlCtxEfhqpfr3EPxQOasB0gQP2_gTauAHyVPLJEJyg4TR6c1g=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.802144,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTDWTqtcqN,softspoken sekali ncek ini☺️,1 hari yang lalu,@anwr8,UCsvan3jlxB8sUWZFubvkL2g,1,,https://yt3.ggpht.com/_fo23-Uzeu926YzBzpBzaA24edI5xei5kAvFywkpj_UAhmrFAM9FcuoHaHOW1ArwKgzBXcVI=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.805145,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTDzkYy2l2,Alhamdulillah terima ilmunya nya bang🙏,1 hari yang lalu,@didolodianto9401,UC9szBLbADPGXgk5QMZG0SiA,1,,https://yt3.ggpht.com/ytc/AIdro_m-qTzcxMDKY1BNcexjTdLscNNxUR0WKEJ-DLAhPoc=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.808145,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTEMZeoBw_,Masyaallah trimakasih koh....,1 hari yang lalu,@listyaningsihatmojo5211,UC_Yo9Juh-JsO6Acw6AFGXnA,1,,https://yt3.ggpht.com/eMe35yIy83ajlkpEocvyCT8EqQJPuNXqfFo0SQi6XluTCbPEAgQB7cH9cLKkhfmvImZRFJDH=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.810144,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTEVtZYtgi,😂😂,1 hari yang lalu,@SPICYBOYWALID,UCOh_dEPc3BcV1VGt6rqwkTQ,1,,https://yt3.ggpht.com/vVWiCMk7QGlZPuet0HLiGu1y43QWWNXGkHXyfOt85Z2lGROGAygYKMorPtpMSnIUvRcHv6C6=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.812145,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTEnNHYr7_,oh lighting nya mesti di rubah 😂,1 hari yang lalu,@ryryory3929,UCKSHFRwPBX3Zx-1WWe9UW5A,0,,https://yt3.ggpht.com/ytc/AIdro_ndSPXtVF_QRT7nWAKpdbt9Gr8IJdUhIqT4Cf-GIxeafzk=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.815141,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTEyidJz9D,nge fans bgttt sama bro tim plisss,1 hari yang lalu,@jihanalifinniya7876,UC5bFlljx6eVvGYuAjcj0yHw,0,,https://yt3.ggpht.com/ytc/AIdro_nfwnRtTqC44-bnI1ZddVvFlWWvLUniMJTLIdw9zNM=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.819255,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTF5zasRoO,Mau bijak itu harus banyak gagal dulu 😂😂😂,1 hari yang lalu,@marbellinecollection7386,UCdTbqD0gBrBmw2VgzFi_-CA,0,,https://yt3.ggpht.com/raUW4x1boeWABWuRPH16FGgMIlUwCp7k2CdAdjcoOKcaNS4SNHJq2oOVxkCvO12CM5U7aBJ6rg=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.82315,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTF7G_74cl,Kelas jinpachi timorex,1 hari yang lalu,@ibnuinu,UCttImznKYVcyF9tdKOxfggA,1,,https://yt3.ggpht.com/s1wBt5ul0lFdAlfLbsfaGQC9SyI39JMVpOt-Ku_lrCUObwvMXmt5aKTUQ7CRQR1Go1pKBqgUrg=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.825229,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTFAd5nm8n,Awal gua gua gak terlalu suka sama omongan lu bang tapi makin gua denger omongan lu makin gua tertampar dan makin gua respect sama lu bang . Gua bakal banyak ikutin saran2 buat kehidupan gua kedepannya bang,1 hari yang lalu,@imamwahyudi7571,UCs_e21v3_UirL-WA-AcABRg,2,,https://yt3.ggpht.com/ytc/AIdro_mX5-Q9jUrhPuEBJjO5tIhj_uTxxXMMRLFI5z4A69gX6A=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.828244,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTFImkvj8h,"semangat tim, tulus bngt liat dari matanya , sehat trs tim  bersama bro kaka🥲🥲",1 hari yang lalu,@skygaming698,UCCMa8dgrJRrC_XFI7xZLVeQ,1,,https://yt3.ggpht.com/-LuD3tdAg-J4b0BN9ZG4I-tNeR3Wp1Lufja4Oq0rENoWmeh6MSx_SzTZrSrNZ3fSsa2UNtNAFQ=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.831159,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTFIqwVVhC,"Yg bikin gue terbukakan dr video ini adalah; ada level dimana yg dibandingkan itu udah bukan baik dan buruk lagi. Tp udah advance level membandingkan baik dan terbaik to decide. What a mindset called kebijaksanaan. Thanks for sharing bro.Jbu, peace ❤",1 hari yang lalu,@axwelll777,UC9c9iwf_mveViQJcq9QGMBw,2,,https://yt3.ggpht.com/8U6OUmLP3ueKZhIsigDbPR46Wb9Od7Hex2eYYG3MDMA_ExWCf4kJy1cbFai8vndz11L1Tc9fEw=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.835142,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTFKt4flVO,I am so proud of you😊😊,1 hari yang lalu,@daryati53,UCRhjT6weKdaCI5GY_4RO_BA,1,,https://yt3.ggpht.com/ytc/AIdro_n6uXwQUZQrJSqgJ6ZF2m7yPyU86vA2cV06lZe_vIJ30N0POsPL-swpaX5qoZBX-P1M2A=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.838197,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTFOdrmx3r,Nice topic 🤯,1 hari yang lalu,@ilhamfajar7649,UCs-KUDxjkcSElrY6f_6ITfg,0,,https://yt3.ggpht.com/NBepRFrnHYnxaRVQxJKF9nNTB2WOdz_PpCYI-9h7uOTCAcMlzd-tAf1ZwZe24TJMyYqg6NXaKl8=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.841235,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTFW0O3-1k,Hati2 bang cepu diaa,1 hari yang lalu,@hitodmkbang8219,UClaoNRd8iKFBMy41v2egGfA,0,,https://yt3.ggpht.com/ytc/AIdro_mOOgQ2hqo_8db1L3DjyuhCoR3sEsRjEbbW34gOXd4maa9Sgm2SsTXc4jkocSqBJa1XlQ=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.844146,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTFaHcsnqb,"Semoga banyak generasi muda spt kamu tim , d negeri ini..",1 hari yang lalu,@andrianlaksana9354,UCpNUNZyfexfUC1F4_2kL7lw,2,,https://yt3.ggpht.com/ytc/AIdro_l3TW-YpMa8aBnFNtvYjvPZSKYSN18NEaCNq0sRLRGyos7P=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.846144,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTGM0CITIE,Kak coba kolaborasi sama kak jeromepolin.,1 hari yang lalu,@ahmadmahfud27,UCRIaeD_599g9aCwmlXwF1xg,1,,https://yt3.ggpht.com/ytc/AIdro_nHNmhgK4mtwlkvbYzWQNsHe7dvV4nJKisK6SmVW8O7u9Pa8T0cWxyinae9f8_eisKzEw=s88-c-k-c0x00ffffff-no-rj,False,True,1750165667.849145,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTGTCvRuL9,ty jga bg,1 hari yang lalu,@rezasetiawann4,UCrcnd5VxqxF3UfFXF3dh_6Q,0,,https://yt3.ggpht.com/hqPeJFwZi9NkmjdPZOs-RZYDQzw7zBNd0eLEugezRZzXIWQlp7y1d4fg2B_RCdE2TasTEHStXg=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.22353,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTGYYrPScI,"saya salah fokus sama yang di belakang om ded ,, itu ps5  atau ps3 fat  warna putih ya ....",1 hari yang lalu,@cosmomemory556,UCPONlwqP0mOuRYPF2QiRLAg,0,,https://yt3.ggpht.com/ytc/AIdro_m8np1DJaqHM5eQr5f7IlW__kpHvlWiMNDkwK9FOkmfdOI=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.226529,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTGnf4WG8W,ikut!....,1 hari yang lalu,@MisterNdutOfficial,UC5UYcmBmpk-nbqzNPC9CWEA,0,,https://yt3.ggpht.com/ko_bCNV3baR0VxRpKPqDlNRAlRWnS8s_zDZXSkdSyHTsn_vjn-OIJB0Il6I_HNqqyuItmyXpoQ=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.22853,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTH3OtLnyr,keren ncekk,1 hari yang lalu,@deniramadan9084,UCvXMeJ7yEuizhR-3Tq9sAwA,0,,https://yt3.ggpht.com/ytc/AIdro_kyRWi7Xv_STMNZ_YzKy6bez_3IKY33Pnity60OXEPJvaM=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.231536,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTH63ztgas,"Thank you juga bro tim, so proud of you",1 hari yang lalu,@wydofficial7499,UCK15ObuDkgnzSqhzNx4tyKA,0,,https://yt3.ggpht.com/ofq5o6LkNHwoEZzgLVBkWeB_TqvqXvRT1lQf19FRnxC4h4wIR915q2d-yrVO_DQjkPL_EzjPWY0=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.233534,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTHGxi0Mhl,"Terima Kasih banyak om ded, Terima kasih banyak ko Timoty🙏🙏🙏🙏",1 hari yang lalu,@rezakusnady1322,UCAfi2hYupbULqh5QnadHk0w,0,,https://yt3.ggpht.com/ytc/AIdro_mR8S3Aj7lNlKWPRHuFyuCczu_fBeiwx3blrxiZ96U=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.238532,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTHdPfZFFM,Halah nyocot,1 hari yang lalu,@Juixee-m7l,UCaoSKU7zW91eRBGQOWPoBaw,0,,https://yt3.ggpht.com/o0hQeMurgWRgurORzQTkQrJWdRmeuyOXy37Z85Nmp60e0Z4D_PfAaDzdMjHdOjFA5VG9RWGyQIs=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.24153,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTI3zjtcbE,"Miskin itu bodoh, kaya itu pinter, ???? Argumen yang paling bodoh di buat oleh manusia😂😂, Tidak Semua orang miskin itu bodoh, Karena ada orang-orang yang pintar Dan bisa kaya, tapi memilih hidup miskin, Contoh, Nabi muhammad, Dan para sahabat seperti, Abu bakar, Umar, dan ali, Mereka sangat mampu kaya,bro tapi mereka memilih untuk hidup dalam kemiskinan dan kesederhanaan, Orang kaya yang bodoh juga ada bro, Qorun, Namrud, Firaun, Yang sombong mengira bahwa Harta dan kekuasaan yang ada ada pada dirinya adalah karena kehebatan dan kepintaran nya, apa yang terjadi pada mereka? Namrud mati hina hanya dengan sekor lalat, Qorun mati terkubur bersama harta nya, Firaun mati tenggelam, Dan Kamu berkata ""Bahwa kamu kaya karena kamu pintar"" ???? Apakah kami tidak melihat ???? Apakah kamu tidak mendengar???? Apakah kamu tidak berfikir????",1 hari yang lalu,@AbiZahra-x9z,UCpbObgxz72Z7woJRaUZzG3g,2,,https://yt3.ggpht.com/PQMjaBqPPgonwc7Yi4lmbZC7R3-oeI-hN9YC1zH2KqesBZ2qrMqL1Epm_v43AINdFbfhuUNm=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.244535,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTI5SiASpu,Ncek thanks ya 🥰,1 hari yang lalu,@rodapetualangindonesia,UC4WhC-BAvEqYZlxun4XNVvw,0,,https://yt3.ggpht.com/YmUop8t40OJoioazve8VQmMPoTdtp6qItV0qJFkDqwDfsUIOUu4z85LA_yZlUVILD2MBSUV-AyI=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.246534,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTI6gcanr_,11:21,1 hari yang lalu,@rianmaulana6301,UC8mULikvx4e_5Rn6UbcvDdw,0,,https://yt3.ggpht.com/ytc/AIdro_k3aOw0IljRD8EvfJkc-c2-mcTOfsfVHnxdzcE5gKI=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.249534,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTIBwOfPwA,❤ your the best,1 hari yang lalu,@syamsulhidayat-qo8yx,UCxR75U_XB63FMS-NfzSzw3A,0,,https://yt3.ggpht.com/ytc/AIdro_lu2GvO15oLoFqtmkrWoInS2HA3EvUIuYaSEl5ezEb8Gvc30M1jhmQ3R_ZkJAHMGki_Pw=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.252532,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTIaaF1I9u,God bless you bro😊,1 hari yang lalu,@tresnantoyugo,UCoF7SmY3XKsByHGCbGn9Agg,0,,https://yt3.ggpht.com/ytc/AIdro_nkeLEyQVE9eP_Zl39qyILOe_1bK79s2W1dPQoZPEAOn27ARx6J8iE6lAC3nP1j69NoUA=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.254531,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTIji3uN--,Lanjutkan bro 💪💪💪,1 hari yang lalu,@AtirtoPrawiro,UCfXSOEw5Tgjk-07PQ_X60gA,1,,https://yt3.ggpht.com/X-txEC9UsfjnnX3olebMiEDMhVuxWldwKCnNkVcgf_mdW9M7MghtP91zZadp1TBTu6Fddweb=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.257623,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTIm6Dn1DN,Beli rumah cash 🔥,1 hari yang lalu,@oneplusoneplusoneequalthre3743,UCuprpWGYpDv6bKdnZfucWEg,0,,https://yt3.ggpht.com/ytc/AIdro_nO3zYX9DX-4K6u8Cl19djqpF0OhQBlppEUE9iR5Ke48Q=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.260532,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTIntugvsB,Pp nya kok hitam bro tim?,1 hari yang lalu (diedit),@goodgamer7794,UCnNx1dTpewLZ2SIOObgHvbg,1,,https://yt3.ggpht.com/ytc/AIdro_nhhEYfKodr7aKqbIfIH1LQVQxqZ5_2mJlrZjO3uXXCQLbk=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.263535,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTJGIRO8xV,"bro, aku punya saran untuk masalah guru di sekolahmu di NTT. bagaimana klw kamu nyari fresh graduated lulusan pendidikan di universitas ternama indonesia yang memang berasal dari daerah NTT. dengan cara ini kamu bisa dapet guru yang masih related dengan sistem pendidikan terbaru di Indonesia dan kemungkinan besar willing to teach in your school, karena itu daerah asal mereka.",1 hari yang lalu,@rnkp_des,UC9PVOX6klrahmrQqLsxsU1A,2,,https://yt3.ggpht.com/g_byQm3q0aUHgJw26xhMpkE7HbZ2BL-1Uqmx_DMeVLA9vuH-bmqNlUR0a-M1dzN5NtVkM2QC=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.266532,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTJJNav-2v,Mantap bang Timothy.,1 hari yang lalu,@budakrantao9858,UCg_2tPs0XBYWTeTdbH1HyRw,0,,https://yt3.ggpht.com/HuXh4WJF5qCVOw_xN-T05QEC6_hfOwJMPEakJ3gV-OIV0uDkJumH6l-GIssGSUghUEcYP2My=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.269532,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTJLM2byjv,"Ketikan lo kontradiksi sama karakter lo yg si paling Wikipedia, si paling hooh tenan & toxic",1 hari yang lalu,@maugwtampol3261,UCEIz9Mg8AoA_P1UdbtvvxnA,1,,https://yt3.ggpht.com/7atsYlEGFHrluJQe-nO-p9RorIiWWEjbgCjoYXW5w6E0NZjd9nKY_MMJ85G-6vlgYqnT3ZJw3Q=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.272531,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTJOE-r_eR,kelas ko Bro..,1 hari yang lalu,@bggodie,UCsa_UaOtu-5uc6jv1scLXMw,0,,https://yt3.ggpht.com/W463JGGF3toO6tn_hFs7EcNvknuEFWXsQ0wJhMymcovsYbv2a8MDsCQ7Q2qkz0bqgAt7JhGnnQ=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.275614,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTJPb8-m0V,🎉,1 hari yang lalu,@agungauliahadi8803,UCiRto9x-EGmGP0ZKEs-NqFQ,0,,https://yt3.ggpht.com/ytc/AIdro_mKbmD5aBJX5CNT0_dMhMkj0m71cmMLwXrFDbKzm9hOMJM=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.278623,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTJRmBfg85,harusnya sekolah itu perbanyak praktek sesuai dengan keahlian murid,1 hari yang lalu,@yudha_saputra,UCeH7-pCdsYSejG1r3ebNjNw,1,,https://yt3.ggpht.com/ytc/AIdro_mWn8dZPU1FH8wEUKuXVpu_U3C7s5uiKKcNuFvneC8gsks=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.280706,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTJShFnAeE,Sama sama mot,1 hari yang lalu,@zidanpray8446,UCjTZa70S9gbYZEa0_Ecvhlw,0,,https://yt3.ggpht.com/ytc/AIdro_mxYHItnT-ubHMsI83SU5YIM2YvnqHW27xQDkxYXPd6nA=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.282707,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTJYWbgi4s,Kelas bro tim,1 hari yang lalu,@endruwsadikpratama,UC1GHKMMpL53wOAQ0cvgGcOQ,0,,https://yt3.ggpht.com/cDaNU0u-XW5SUTKqnDj8YrhvjOJE1t_QqwTI1qQcxqzwrmPNNM0BZZhw829yD41ZU8zQ0sTJ=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.286621,
UgyRypoyncbWQyGjoX94AaABAg.AJSymyvw2HuAJTJbTS9CWN,Siapp,1 hari yang lalu,@Lendra_yahoo,UCRJHiDxkL4jthoDnuJi0wzg,1,,https://yt3.ggpht.com/5pnhSXMMBLs9cpGpaLLyNFeaN7oCTJ_iLsJnagiCxzJNQxOxpV__h_e5EAx6vR07mL0gtGYK_Q=s88-c-k-c0x00ffffff-no-rj,False,True,1750165668.289622,
